qubits,depth,noise_model,gate_count,noise_probability,shots,repetition,seed,success_probability,fidelity
6,4,bit_flip,100,0.002,1000,1,1,0.87,0.8699999999999999
6,4,bit_flip,100,0.002,1000,2,2,0.869,0.869
6,4,bit_flip,100,0.002,1000,3,3,0.869,0.869
6,4,bit_flip,100,0.002,1000,4,4,0.86,0.86
6,4,bit_flip,100,0.005,1000,0,0,0.712,0.712
6,4,bit_flip,100,0.005,1000,1,1,0.725,0.7249999999999999
6,4,bit_flip,100,0.005,1000,2,2,0.703,0.703
6,4,bit_flip,100,0.005,1000,3,3,0.71,0.7099999999999999
6,4,bit_flip,100,0.005,1000,4,4,0.686,0.686
6,4,bit_flip,100,0.01,1000,0,0,0.498,0.498
6,4,bit_flip,100,0.01,1000,1,1,0.487,0.48699999999999993
6,4,bit_flip,100,0.01,1000,2,2,0.518,0.518
6,4,bit_flip,100,0.01,1000,3,3,0.5,0.5000000000000001
6,4,bit_flip,100,0.01,1000,4,4,0.493,0.49300000000000005
6,4,bit_flip,100,0.02,1000,0,0,0.245,0.24500000000000002
6,4,bit_flip,100,0.02,1000,1,1,0.236,0.236
6,4,bit_flip,100,0.02,1000,2,2,0.261,0.261
6,4,bit_flip,100,0.02,1000,3,3,0.247,0.247
6,4,bit_flip,100,0.02,1000,4,4,0.252,0.25199999999999995
6,4,bit_flip,100,0.05,1000,0,0,0.044,0.044000000000000004
6,4,bit_flip,100,0.05,1000,1,1,0.035,0.035
6,4,bit_flip,100,0.05,1000,2,2,0.052,0.05199999999999999
6,4,bit_flip,100,0.05,1000,3,3,0.053,0.053
6,4,bit_flip,100,0.05,1000,4,4,0.063,0.06299999999999999
6,4,bit_flip,100,0.1,1000,0,0,0.016,0.015999999999999997
6,4,bit_flip,100,0.1,1000,1,1,0.016,0.015999999999999997
6,4,bit_flip,100,0.1,1000,2,2,0.019,0.019
6,4,bit_flip,100,0.1,1000,3,3,0.022,0.022
6,4,bit_flip,100,0.1,1000,4,4,0.022,0.022
6,8,bit_flip,188,0.0,1000,0,0,1.0,1.0
6,8,bit_flip,188,0.0,1000,1,1,1.0,1.0
6,8,bit_flip,188,0.0,1000,2,2,1.0,1.0
6,8,bit_flip,188,0.0,1000,3,3,1.0,1.0
6,8,bit_flip,188,0.0,1000,4,4,1.0,1.0
6,8,bit_flip,188,0.001,1000,0,0,0.887,0.887
6,8,bit_flip,188,0.001,1000,1,1,0.876,0.8759999999999999
6,8,bit_flip,188,0.001,1000,2,2,0.875,0.875
6,8,bit_flip,188,0.001,1000,3,3,0.876,0.8759999999999999
6,8,bit_flip,188,0.001,1000,4,4,0.865,0.865
6,8,bit_flip,188,0.002,1000,0,0,0.766,0.7659999999999999
6,8,bit_flip,188,0.002,1000,1,1,0.785,0.7849999999999999
6,8,bit_flip,188,0.002,1000,2,2,0.766,0.7659999999999999
6,8,bit_flip,188,0.002,1000,3,3,0.773,0.773
6,8,bit_flip,188,0.002,1000,4,4,0.745,0.745
6,8,bit_flip,188,0.005,1000,0,0,0.516,0.516
6,8,bit_flip,188,0.005,1000,1,1,0.506,0.506
6,8,bit_flip,188,0.005,1000,2,2,0.527,0.5270000000000001
6,8,bit_flip,188,0.005,1000,3,3,0.515,0.515
6,8,bit_flip,188,0.005,1000,4,4,0.501,0.501
6,8,bit_flip,188,0.01,1000,0,0,0.255,0.255
6,8,bit_flip,188,0.01,1000,1,1,0.256,0.25599999999999995
6,8,bit_flip,188,0.01,1000,2,2,0.27,0.2700000000000001
6,8,bit_flip,188,0.01,1000,3,3,0.264,0.26400000000000007
6,8,bit_flip,188,0.01,1000,4,4,0.269,0.269
6,8,bit_flip,188,0.02,1000,0,0,0.081,0.08100000000000002
6,8,bit_flip,188,0.02,1000,1,1,0.068,0.06800000000000002
6,8,bit_flip,188,0.02,1000,2,2,0.086,0.08599999999999998
6,8,bit_flip,188,0.02,1000,3,3,0.084,0.08399999999999999
6,8,bit_flip,188,0.02,1000,4,4,0.101,0.101
6,8,bit_flip,188,0.05,1000,0,0,0.016,0.015999999999999997
6,8,bit_flip,188,0.05,1000,1,1,0.016,0.015999999999999997
6,8,bit_flip,188,0.05,1000,2,2,0.02,0.02
6,8,bit_flip,188,0.05,1000,3,3,0.023,0.023000000000000003
6,8,bit_flip,188,0.05,1000,4,4,0.022,0.022
6,8,bit_flip,188,0.1,1000,0,0,0.015,0.015
6,8,bit_flip,188,0.1,1000,1,1,0.013,0.012999999999999998
6,8,bit_flip,188,0.1,1000,2,2,0.014,0.014
6,8,bit_flip,188,0.1,1000,3,3,0.017,0.017000000000000005
6,8,bit_flip,188,0.1,1000,4,4,0.018,0.018000000000000002
6,16,bit_flip,364,0.0,1000,0,0,1.0,1.0
6,16,bit_flip,364,0.0,1000,1,1,1.0,1.0
6,16,bit_flip,364,0.0,1000,2,2,1.0,1.0
6,16,bit_flip,364,0.0,1000,3,3,1.0,1.0
6,16,bit_flip,364,0.0,1000,4,4,1.0,1.0
6,16,bit_flip,364,0.001,1000,0,0,0.769,0.769
6,16,bit_flip,364,0.001,1000,1,1,0.791,0.7909999999999999
6,16,bit_flip,364,0.001,1000,2,2,0.77,0.77
6,16,bit_flip,364,0.001,1000,3,3,0.777,0.7770000000000001
6,16,bit_flip,364,0.001,1000,4,4,0.753,0.753
6,16,bit_flip,364,0.002,1000,0,0,0.591,0.5909999999999999
6,16,bit_flip,364,0.002,1000,1,1,0.596,0.596
6,16,bit_flip,364,0.002,1000,2,2,0.609,0.6089999999999999
6,16,bit_flip,364,0.002,1000,3,3,0.603,0.603
6,16,bit_flip,364,0.002,1000,4,4,0.571,0.571
6,16,bit_flip,364,0.005,1000,0,0,0.262,0.26199999999999996
6,16,bit_flip,364,0.005,1000,1,1,0.262,0.26199999999999996
6,16,bit_flip,364,0.005,1000,2,2,0.276,0.276
6,16,bit_flip,364,0.005,1000,3,3,0.271,0.2710000000000001
6,16,bit_flip,364,0.005,1000,4,4,0.279,0.279
6,16,bit_flip,364,0.01,1000,0,0,0.091,0.09100000000000001
6,16,bit_flip,364,0.01,1000,1,1,0.078,0.078
6,16,bit_flip,364,0.01,1000,2,2,0.093,0.09300000000000001
6,16,bit_flip,364,0.01,1000,3,3,0.088,0.088
6,16,bit_flip,364,0.01,1000,4,4,0.105,0.10499999999999998
6,16,bit_flip,364,0.02,1000,0,0,0.018,0.018000000000000002
6,16,bit_flip,364,0.02,1000,1,1,0.024,0.024
6,16,bit_flip,364,0.02,1000,2,2,0.027,0.027000000000000003
6,16,bit_flip,364,0.02,1000,3,3,0.03,0.03
6,16,bit_flip,364,0.02,1000,4,4,0.032,0.032
6,16,bit_flip,364,0.05,1000,0,0,0.015,0.015
6,16,bit_flip,364,0.05,1000,1,1,0.013,0.012999999999999998
6,16,bit_flip,364,0.05,1000,2,2,0.014,0.014
6,16,bit_flip,364,0.05,1000,3,3,0.017,0.017000000000000005
6,16,bit_flip,364,0.05,1000,4,4,0.018,0.018000000000000002
6,16,bit_flip,364,0.1,1000,0,0,0.015,0.015
6,16,bit_flip,364,0.1,1000,1,1,0.013,0.012999999999999998
6,16,bit_flip,364,0.1,1000,2,2,0.014,0.014
6,16,bit_flip,364,0.1,1000,3,3,0.017,0.017000000000000005
6,16,bit_flip,364,0.1,1000,4,4,0.018,0.018000000000000002
6,32,bit_flip,716,0.0,1000,0,0,1.0,1.0
6,32,bit_flip,716,0.0,1000,1,1,1.0,1.0
6,32,bit_flip,716,0.0,1000,2,2,1.0,1.0
6,32,bit_flip,716,0.0,1000,3,3,1.0,1.0
6,32,bit_flip,716,0.0,1000,4,4,1.0,1.0
6,32,bit_flip,716,0.001,1000,0,0,0.598,0.598
6,32,bit_flip,716,0.001,1000,1,1,0.6,0.6000000000000001
6,32,bit_flip,716,0.001,1000,2,2,0.61,0.61
6,32,bit_flip,716,0.001,1000,3,3,0.608,0.608
6,32,bit_flip,716,0.001,1000,4,4,0.575,0.575
6,32,bit_flip,716,0.002,1000,0,0,0.333,0.333
6,32,bit_flip,716,0.002,1000,1,1,0.328,0.328
6,32,bit_flip,716,0.002,1000,2,2,0.357,0.357
6,32,bit_flip,716,0.002,1000,3,3,0.359,0.35900000000000004
6,32,bit_flip,716,0.002,1000,4,4,0.356,0.356
6,32,bit_flip,716,0.005,1000,0,0,0.094,0.09399999999999999
6,32,bit_flip,716,0.005,1000,1,1,0.081,0.08100000000000002
6,32,bit_flip,716,0.005,1000,2,2,0.094,0.09399999999999999
6,32,bit_flip,716,0.005,1000,3,3,0.09,0.09
6,32,bit_flip,716,0.005,1000,4,4,0.109,0.10900000000000001
6,32,bit_flip,716,0.01,1000,0,0,0.019,0.019
6,32,bit_flip,716,0.01,1000,1,1,0.024,0.024
6,32,bit_flip,716,0.01,1000,2,2,0.028,0.028
6,32,bit_flip,716,0.01,1000,3,3,0.03,0.03
6,32,bit_flip,716,0.01,1000,4,4,0.032,0.032
6,32,bit_flip,716,0.02,1000,0,0,0.015,0.015
6,32,bit_flip,716,0.02,1000,1,1,0.013,0.012999999999999998
6,32,bit_flip,716,0.02,1000,2,2,0.015,0.015
6,32,bit_flip,716,0.02,1000,3,3,0.018,0.018000000000000002
6,32,bit_flip,716,0.02,1000,4,4,0.019,0.019
6,32,bit_flip,716,0.05,1000,0,0,0.015,0.015
6,32,bit_flip,716,0.05,1000,1,1,0.013,0.012999999999999998
6,32,bit_flip,716,0.05,1000,2,2,0.014,0.014
6,32,bit_flip,716,0.05,1000,3,3,0.017,0.017000000000000005
6,32,bit_flip,716,0.05,1000,4,4,0.018,0.018000000000000002
6,32,bit_flip,716,0.1,1000,0,0,0.015,0.015
6,32,bit_flip,716,0.1,1000,1,1,0.013,0.012999999999999998
6,32,bit_flip,716,0.1,1000,2,2,0.014,0.014
6,32,bit_flip,716,0.1,1000,3,3,0.017,0.017000000000000005
6,32,bit_flip,716,0.1,1000,4,4,0.018,0.018000000000000002
2,1,phase_flip,10,0.0,1000,0,0,1.0,1.0
2,1,phase_flip,10,0.0,1000,1,1,1.0,1.0
2,1,phase_flip,10,0.0,1000,2,2,1.0,1.0
2,1,phase_flip,10,0.0,1000,3,3,1.0,1.0
2,1,phase_flip,10,0.0,1000,4,4,1.0,1.0
2,1,phase_flip,10,0.001,1000,0,0,0.988,0.988
2,1,phase_flip,10,0.001,1000,1,1,0.989,0.989
2,1,phase_flip,10,0.001,1000,2,2,0.99,0.99
2,1,phase_flip,10,0.001,1000,3,3,0.994,0.9939999999999999
2,1,phase_flip,10,0.001,1000,4,4,0.994,0.9939999999999999
2,1,phase_flip,10,0.002,1000,0,0,0.983,0.983
2,1,phase_flip,10,0.002,1000,1,1,0.975,0.975
2,1,phase_flip,10,0.002,1000,2,2,0.984,0.984
2,1,phase_flip,10,0.002,1000,3,3,0.979,0.9789999999999999
2,1,phase_flip,10,0.002,1000,4,4,0.984,0.984
2,1,phase_flip,10,0.005,1000,0,0,0.956,0.9559999999999998
2,1,phase_flip,10,0.005,1000,1,1,0.955,0.9550000000000001
2,1,phase_flip,10,0.005,1000,2,2,0.956,0.9559999999999998
2,1,phase_flip,10,0.005,1000,3,3,0.96,0.96
2,1,phase_flip,10,0.005,1000,4,4,0.961,0.9609999999999999
2,1,phase_flip,10,0.01,1000,0,0,0.923,0.9229999999999999
2,1,phase_flip,10,0.01,1000,1,1,0.923,0.9229999999999999
2,1,phase_flip,10,0.01,1000,2,2,0.919,0.9189999999999999
2,1,phase_flip,10,0.01,1000,3,3,0.924,0.924
2,1,phase_flip,10,0.01,1000,4,4,0.922,0.922
2,1,phase_flip,10,0.02,1000,0,0,0.868,0.8679999999999999
2,1,phase_flip,10,0.02,1000,1,1,0.855,0.855
2,1,phase_flip,10,0.02,1000,2,2,0.851,0.851
2,1,phase_flip,10,0.02,1000,3,3,0.854,0.854
2,1,phase_flip,10,0.02,1000,4,4,0.847,0.847
2,1,phase_flip,10,0.05,1000,0,0,0.678,0.678
2,1,phase_flip,10,0.05,1000,1,1,0.693,0.693
2,1,phase_flip,10,0.05,1000,2,2,0.677,0.677
2,1,phase_flip,10,0.05,1000,3,3,0.684,0.684
2,1,phase_flip,10,0.05,1000,4,4,0.656,0.6560000000000001
2,1,phase_flip,10,0.1,1000,0,0,0.472,0.4719999999999999
2,1,phase_flip,10,0.1,1000,1,1,0.458,0.45799999999999996
2,1,phase_flip,10,0.1,1000,2,2,0.487,0.48699999999999993
2,1,phase_flip,10,0.1,1000,3,3,0.477,0.47700000000000004
2,1,phase_flip,10,0.1,1000,4,4,0.472,0.4719999999999999
2,2,phase_flip,16,0.0,1000,0,0,1.0,1.0
2,2,phase_flip,16,0.0,1000,1,1,1.0,1.0
2,2,phase_flip,16,0.0,1000,2,2,1.0,1.0
2,2,phase_flip,16,0.0,1000,3,3,1.0,1.0
2,2,phase_flip,16,0.0,1000,4,4,1.0,1.0
2,2,phase_flip,16,0.001,1000,0,0,0.988,0.988
2,2,phase_flip,16,0.001,1000,1,1,0.986,0.986
2,2,phase_flip,16,0.001,1000,2,2,0.988,0.988
2,2,phase_flip,16,0.001,1000,3,3,0.991,0.9909999999999999
2,2,phase_flip,16,0.001,1000,4,4,0.992,0.992
2,2,phase_flip,16,0.002,1000,0,0,0.978,0.9779999999999999
2,2,phase_flip,16,0.002,1000,1,1,0.972,0.972
2,2,phase_flip,16,0.002,1000,2,2,0.98,0.9800000000000001
2,2,phase_flip,16,0.002,1000,3,3,0.977,0.9770000000000001
2,2,phase_flip,16,0.002,1000,4,4,0.981,0.9809999999999999
2,2,phase_flip,16,0.005,1000,0,0,0.949,0.949
2,2,phase_flip,16,0.005,1000,1,1,0.945,0.945
2,2,phase_flip,16,0.005,1000,2,2,0.946,0.946
2,2,phase_flip,16,0.005,1000,3,3,0.952,0.9519999999999998
2,2,phase_flip,16,0.005,1000,4,4,0.956,0.9559999999999998
2,2,phase_flip,16,0.01,1000,0,0,0.909,0.909
2,2,phase_flip,16,0.01,1000,1,1,0.905,0.905
2,2,phase_flip,16,0.01,1000,2,2,0.906,0.9059999999999999
2,2,phase_flip,16,0.01,1000,3,3,0.907,0.907
2,2,phase_flip,16,0.01,1000,4,4,0.899,0.899
2,2,phase_flip,16,0.02,1000,0,0,0.83,0.8300000000000001
2,2,phase_flip,16,0.02,1000,1,1,0.836,0.836
2,2,phase_flip,16,0.02,1000,2,2,0.814,0.8139999999999998
2,2,phase_flip,16,0.02,1000,3,3,0.825,0.825
2,2,phase_flip,16,0.02,1000,4,4,0.814,0.8139999999999998
2,2,phase_flip,16,0.05,1000,0,0,0.621,0.621
2,2,phase_flip,16,0.05,1000,1,1,0.629,0.6290000000000001
2,2,phase_flip,16,0.05,1000,2,2,0.632,0.6320000000000001
2,2,phase_flip,16,0.05,1000,3,3,0.629,0.6290000000000001
2,2,phase_flip,16,0.05,1000,4,4,0.598,0.598
2,2,phase_flip,16,0.1,1000,0,0,0.392,0.392
2,2,phase_flip,16,0.1,1000,1,1,0.38,0.38
2,2,phase_flip,16,0.1,1000,2,2,0.422,0.42200000000000004
2,2,phase_flip,16,0.1,1000,3,3,0.406,0.406
2,2,phase_flip,16,0.1,1000,4,4,0.413,0.413
2,4,phase_flip,28,0.0,1000,0,0,1.0,1.0
2,4,phase_flip,28,0.0,1000,1,1,1.0,1.0
2,4,phase_flip,28,0.0,1000,2,2,1.0,1.0
2,4,phase_flip,28,0.0,1000,3,3,1.0,1.0
2,4,phase_flip,28,0.0,1000,4,4,1.0,1.0
2,4,phase_flip,28,0.001,1000,0,0,0.981,0.9809999999999999
2,4,phase_flip,28,0.001,1000,1,1,0.975,0.975
2,4,phase_flip,28,0.001,1000,2,2,0.983,0.983
2,4,phase_flip,28,0.001,1000,3,3,0.977,0.9770000000000001
2,4,phase_flip,28,0.001,1000,4,4,0.982,0.9820000000000001
2,4,phase_flip,28,0.002,1000,0,0,0.958,0.9580000000000001
2,4,phase_flip,28,0.002,1000,1,1,0.959,0.9590000000000001
2,4,phase_flip,28,0.002,1000,2,2,0.959,0.9590000000000001
2,4,phase_flip,28,0.002,1000,3,3,0.962,0.9620000000000001
2,4,phase_flip,28,0.002,1000,4,4,0.963,0.9629999999999999
2,4,phase_flip,28,0.005,1000,0,0,0.918,0.918
2,4,phase_flip,28,0.005,1000,1,1,0.914,0.9139999999999999
2,4,phase_flip,28,0.005,1000,2,2,0.913,0.9129999999999999
2,4,phase_flip,28,0.005,1000,3,3,0.915,0.9150000000000001
2,4,phase_flip,28,0.005,1000,4,4,0.913,0.9129999999999999
2,4,phase_flip,28,0.01,1000,0,0,0.85,0.8500000000000001
2,4,phase_flip,28,0.01,1000,1,1,0.85,0.8500000000000001
2,4,phase_flip,28,0.01,1000,2,2,0.833,0.833
2,4,phase_flip,28,0.01,1000,3,3,0.845,0.845
2,4,phase_flip,28,0.01,1000,4,4,0.83,0.8300000000000001
2,4,phase_flip,28,0.02,1000,0,0,0.713,0.713
2,4,phase_flip,28,0.02,1000,1,1,0.726,0.726
2,4,phase_flip,28,0.02,1000,2,2,0.703,0.703
2,4,phase_flip,28,0.02,1000,3,3,0.712,0.712
2,4,phase_flip,28,0.02,1000,4,4,0.692,0.692
2,4,phase_flip,28,0.05,1000,0,0,0.449,0.44899999999999995
2,4,phase_flip,28,0.05,1000,1,1,0.424,0.42399999999999993
2,4,phase_flip,28,0.05,1000,2,2,0.47,0.47000000000000003
2,4,phase_flip,28,0.05,1000,3,3,0.454,0.45400000000000007
2,4,phase_flip,28,0.05,1000,4,4,0.452,0.45199999999999996
2,4,phase_flip,28,0.1,1000,0,0,0.277,0.277
2,4,phase_flip,28,0.1,1000,1,1,0.277,0.277
2,4,phase_flip,28,0.1,1000,2,2,0.291,0.29100000000000004
2,4,phase_flip,28,0.1,1000,3,3,0.289,0.2889999999999999
2,4,phase_flip,28,0.1,1000,4,4,0.3,0.29999999999999993
2,8,phase_flip,52,0.0,1000,0,0,1.0,1.0
2,8,phase_flip,52,0.0,1000,1,1,1.0,1.0
2,8,phase_flip,52,0.0,1000,2,2,1.0,1.0
2,8,phase_flip,52,0.0,1000,3,3,1.0,1.0
2,8,phase_flip,52,0.0,1000,4,4,1.0,1.0
2,8,phase_flip,52,0.001,1000,0,0,0.961,0.9609999999999999
2,8,phase_flip,52,0.001,1000,1,1,0.963,0.9629999999999999
2,8,phase_flip,52,0.001,1000,2,2,0.96,0.96
2,8,phase_flip,52,0.001,1000,3,3,0.963,0.9629999999999999
2,8,phase_flip,52,0.001,1000,4,4,0.964,0.964
2,8,phase_flip,52,0.002,1000,0,0,0.936,0.9359999999999999
2,8,phase_flip,52,0.002,1000,1,1,0.93,0.9300000000000002
2,8,phase_flip,52,0.002,1000,2,2,0.93,0.9300000000000002
2,8,phase_flip,52,0.002,1000,3,3,0.932,0.932
2,8,phase_flip,52,0.002,1000,4,4,0.939,0.939
2,8,phase_flip,52,0.005,1000,0,0,0.862,0.8619999999999999
2,8,phase_flip,52,0.005,1000,1,1,0.853,0.8529999999999999
2,8,phase_flip,52,0.005,1000,2,2,0.842,0.8419999999999999
2,8,phase_flip,52,0.005,1000,3,3,0.85,0.8500000000000001
2,8,phase_flip,52,0.005,1000,4,4,0.837,0.837
2,8,phase_flip,52,0.01,1000,0,0,0.725,0.7249999999999999
2,8,phase_flip,52,0.01,1000,1,1,0.741,0.7410000000000001
2,8,phase_flip,52,0.01,1000,2,2,0.726,0.726
2,8,phase_flip,52,0.01,1000,3,3,0.73,0.73
2,8,phase_flip,52,0.01,1000,4,4,0.707,0.707
2,8,phase_flip,52,0.02,1000,0,0,0.539,0.539
2,8,phase_flip,52,0.02,1000,1,1,0.545,0.545
2,8,phase_flip,52,0.02,1000,2,2,0.559,0.559
2,8,phase_flip,52,0.02,1000,3,3,0.552,0.552
2,8,phase_flip,52,0.02,1000,4,4,0.524,0.5240000000000001
2,8,phase_flip,52,0.05,1000,0,0,0.289,0.2889999999999999
2,8,phase_flip,52,0.05,1000,1,1,0.287,0.2869999999999999
2,8,phase_flip,52,0.05,1000,2,2,0.308,0.308
2,8,phase_flip,52,0.05,1000,3,3,0.304,0.304
2,8,phase_flip,52,0.05,1000,4,4,0.313,0.31299999999999994
2,8,phase_flip,52,0.1,1000,0,0,0.236,0.236
2,8,phase_flip,52,0.1,1000,1,1,0.234,0.23399999999999999
2,8,phase_flip,52,0.1,1000,2,2,0.256,0.25599999999999995
2,8,phase_flip,52,0.1,1000,3,3,0.239,0.23899999999999996
2,8,phase_flip,52,0.1,1000,4,4,0.245,0.24500000000000002
2,16,phase_flip,100,0.0,1000,0,0,1.0,1.0
2,16,phase_flip,100,0.0,1000,1,1,1.0,1.0
2,16,phase_flip,100,0.0,1000,2,2,1.0,1.0
2,16,phase_flip,100,0.0,1000,3,3,1.0,1.0
2,16,phase_flip,100,0.0,1000,4,4,1.0,1.0
2,16,phase_flip,100,0.001,1000,0,0,0.937,0.937
2,16,phase_flip,100,0.001,1000,1,1,0.931,0.9309999999999999
2,16,phase_flip,100,0.001,1000,2,2,0.931,0.9309999999999999
2,16,phase_flip,100,0.001,1000,3,3,0.936,0.9359999999999999
2,16,phase_flip,100,0.001,1000,4,4,0.942,0.942
2,16,phase_flip,100,0.002,1000,0,0,0.887,0.887
2,16,phase_flip,100,0.002,1000,1,1,0.878,0.878
2,16,phase_flip,100,0.002,1000,2,2,0.881,0.881
2,16,phase_flip,100,0.002,1000,3,3,0.88,0.8800000000000001
2,16,phase_flip,100,0.002,1000,4,4,0.865,0.865
2,16,phase_flip,100,0.005,1000,0,0,0.731,0.7310000000000001
2,16,phase_flip,100,0.005,1000,1,1,0.749,0.749
2,16,phase_flip,100,0.005,1000,2,2,0.728,0.7279999999999999
2,16,phase_flip,100,0.005,1000,3,3,0.747,0.747
2,16,phase_flip,100,0.005,1000,4,4,0.712,0.712
2,16,phase_flip,100,0.01,1000,0,0,0.554,0.554
2,16,phase_flip,100,0.01,1000,1,1,0.554,0.554
2,16,phase_flip,100,0.01,1000,2,2,0.569,0.569
2,16,phase_flip,100,0.01,1000,3,3,0.561,0.561
2,16,phase_flip,100,0.01,1000,4,4,0.533,0.533
2,16,phase_flip,100,0.02,1000,0,0,0.34,0.3400000000000001
2,16,phase_flip,100,0.02,1000,1,1,0.339,0.3390000000000001
2,16,phase_flip,100,0.02,1000,2,2,0.366,0.366
2,16,phase_flip,100,0.02,1000,3,3,0.364,0.36400000000000005
2,16,phase_flip,100,0.02,1000,4,4,0.364,0.36400000000000005
2,16,phase_flip,100,0.05,1000,0,0,0.24,0.24
2,16,phase_flip,100,0.05,1000,1,1,0.235,0.235
2,16,phase_flip,100,0.05,1000,2,2,0.258,0.258
2,16,phase_flip,100,0.05,1000,3,3,0.244,0.24400000000000002
2,16,phase_flip,100,0.05,1000,4,4,0.248,0.248
2,16,phase_flip,100,0.1,1000,0,0,0.232,0.232
2,16,phase_flip,100,0.1,1000,1,1,0.23,0.23
2,16,phase_flip,100,0.1,1000,2,2,0.252,0.25199999999999995
2,16,phase_flip,100,0.1,1000,3,3,0.236,0.236
2,16,phase_flip,100,0.1,1000,4,4,0.242,0.242
2,32,phase_flip,196,0.0,1000,0,0,1.0,1.0
2,32,phase_flip,196,0.0,1000,1,1,1.0,1.0
2,32,phase_flip,196,0.0,1000,2,2,1.0,1.0
2,32,phase_flip,196,0.0,1000,3,3,1.0,1.0
2,32,phase_flip,196,0.0,1000,4,4,1.0,1.0
2,32,phase_flip,196,0.001,1000,0,0,0.887,0.887
2,32,phase_flip,196,0.001,1000,1,1,0.88,0.8800000000000001
2,32,phase_flip,196,0.001,1000,2,2,0.883,0.883
2,32,phase_flip,196,0.001,1000,3,3,0.885,0.8849999999999999
2,32,phase_flip,196,0.001,1000,4,4,0.867,0.867
2,32,phase_flip,196,0.002,1000,0,0,0.78,0.78
2,32,phase_flip,196,0.002,1000,1,1,0.798,0.798
2,32,phase_flip,196,0.002,1000,2,2,0.776,0.776
2,32,phase_flip,196,0.002,1000,3,3,0.782,0.7819999999999999
2,32,phase_flip,196,0.002,1000,4,4,0.762,0.7620000000000001
2,32,phase_flip,196,0.005,1000,0,0,0.559,0.559
2,32,phase_flip,196,0.005,1000,1,1,0.562,0.562
2,32,phase_flip,196,0.005,1000,2,2,0.571,0.571
2,32,phase_flip,196,0.005,1000,3,3,0.565,0.5649999999999998
2,32,phase_flip,196,0.005,1000,4,4,0.54,0.54
2,32,phase_flip,196,0.01,1000,0,0,0.347,0.347
2,32,phase_flip,196,0.01,1000,1,1,0.345,0.34500000000000003
2,32,phase_flip,196,0.01,1000,2,2,0.377,0.37700000000000006
2,32,phase_flip,196,0.01,1000,3,3,0.371,0.37099999999999994
2,32,phase_flip,196,0.01,1000,4,4,0.373,0.37300000000000005
2,32,phase_flip,196,0.02,1000,0,0,0.251,0.25099999999999995
2,32,phase_flip,196,0.02,1000,1,1,0.252,0.25199999999999995
2,32,phase_flip,196,0.02,1000,2,2,0.268,0.268
2,32,phase_flip,196,0.02,1000,3,3,0.26,0.26
2,32,phase_flip,196,0.02,1000,4,4,0.264,0.26400000000000007
2,32,phase_flip,196,0.05,1000,0,0,0.232,0.232
2,32,phase_flip,196,0.05,1000,1,1,0.23,0.23
2,32,phase_flip,196,0.05,1000,2,2,0.252,0.25199999999999995
2,32,phase_flip,196,0.05,1000,3,3,0.236,0.236
2,32,phase_flip,196,0.05,1000,4,4,0.242,0.242
2,32,phase_flip,196,0.1,1000,0,0,0.232,0.232
2,32,phase_flip,196,0.1,1000,1,1,0.229,0.229
2,32,phase_flip,196,0.1,1000,2,2,0.252,0.25199999999999995
2,32,phase_flip,196,0.1,1000,3,3,0.236,0.236
2,32,phase_flip,196,0.1,1000,4,4,0.242,0.242
3,1,phase_flip,16,0.0,1000,0,0,1.0,1.0
3,1,phase_flip,16,0.0,1000,1,1,1.0,1.0
3,1,phase_flip,16,0.0,1000,2,2,1.0,1.0
3,1,phase_flip,16,0.0,1000,3,3,1.0,1.0
3,1,phase_flip,16,0.0,1000,4,4,1.0,1.0
3,1,phase_flip,16,0.001,1000,0,0,0.988,0.988
3,1,phase_flip,16,0.001,1000,1,1,0.98,0.9800000000000001
3,1,phase_flip,16,0.001,1000,2,2,0.985,0.9850000000000001
3,1,phase_flip,16,0.001,1000,3,3,0.98,0.9800000000000001
3,1,phase_flip,16,0.001,1000,4,4,0.988,0.988
3,1,phase_flip,16,0.002,1000,0,0,0.966,0.966
3,1,phase_flip,16,0.002,1000,1,1,0.967,0.9670000000000001
3,1,phase_flip,16,0.002,1000,2,2,0.97,0.97
3,1,phase_flip,16,0.002,1000,3,3,0.969,0.9689999999999999
3,1,phase_flip,16,0.002,1000,4,4,0.968,0.968
3,1,phase_flip,16,0.005,1000,0,0,0.934,0.9340000000000002
3,1,phase_flip,16,0.005,1000,1,1,0.928,0.928
3,1,phase_flip,16,0.005,1000,2,2,0.929,0.929
3,1,phase_flip,16,0.005,1000,3,3,0.93,0.9300000000000002
3,1,phase_flip,16,0.005,1000,4,4,0.938,0.938
3,1,phase_flip,16,0.01,1000,0,0,0.885,0.8849999999999999
3,1,phase_flip,16,0.01,1000,1,1,0.87,0.8699999999999999
3,1,phase_flip,16,0.01,1000,2,2,0.871,0.8710000000000001
3,1,phase_flip,16,0.01,1000,3,3,0.869,0.869
3,1,phase_flip,16,0.01,1000,4,4,0.86,0.86
3,1,phase_flip,16,0.02,1000,0,0,0.763,0.7629999999999999
3,1,phase_flip,16,0.02,1000,1,1,0.776,0.776
3,1,phase_flip,16,0.02,1000,2,2,0.758,0.7580000000000001
3,1,phase_flip,16,0.02,1000,3,3,0.77,0.77
3,1,phase_flip,16,0.02,1000,4,4,0.735,0.735
3,1,phase_flip,16,0.05,1000,0,0,0.51,0.51
3,1,phase_flip,16,0.05,1000,1,1,0.496,0.49599999999999994
