qubits,depth,noise_model,gate_count,noise_probability,shots,seed,success_probability,error_rate,fidelity,counts,repetition
6,8,phase_flip,188,0.005,1000,3,0.515,0.485,0.515,"{'100001': 3, '111111': 28, '001010': 4, '000001': 38, '001000': 25, '110111': 1, '000000': 515, '000010': 31, '111000': 13, '011111': 14, '101101': 1, '110011': 2, '000100': 30, '110001': 1, '101111': 2, '000110': 24, '110000': 4, '000111': 24, '100110': 1, '001111': 6, '111010': 3, '100000': 29, '011000': 15, '100101': 1, '111011': 4, '001110': 11, '010000': 21, '111001': 2, '011101': 1, '011110': 8, '000011': 28, '010110': 1, '100011': 2, '001100': 22, '001011': 5, '100010': 2, '111110': 12, '010011': 2, '011010': 3, '001001': 6, '011100': 14, '010100': 3, '010010': 3, '001101': 1, '111100': 14, '101000': 1, '000101': 6, '110010': 1, '010111': 1, '010001': 3, '100111': 3, '101001': 1, '011001': 3, '011011': 1}",3
6,8,phase_flip,188,0.005,1000,4,0.501,0.499,0.501,"{'110111': 2, '000000': 501, '111010': 1, '100110': 4, '001111': 18, '110110': 1, '000001': 28, '010000': 35, '011110': 18, '001101': 1, '111100': 8, '100100': 3, '000010': 29, '110000': 5, '000111': 33, '100001': 2, '001010': 2, '111111': 30, '111101': 2, '001100': 10, '100011': 2, '110011': 1, '000100': 32, '100111': 5, '100000': 25, '111000': 19, '110100': 1, '000011': 23, '101100': 3, '011111': 8, '011000': 19, '001000': 25, '000101': 3, '101110': 4, '111001': 3, '011100': 12, '100101': 1, '111011': 4, '001110': 14, '110001': 1, '101111': 1, '000110': 27, '001001': 4, '111110': 9, '001011': 1, '100010': 2, '010001': 3, '010010': 1, '010111': 1, '011010': 3, '101001': 1, '011011': 1, '010110': 3, '011001': 1, '011101': 3, '010100': 1}",4
6,8,phase_flip,188,0.01,1000,0,0.255,0.745,0.255,"{'011110': 26, '111000': 17, '010000': 28, '111010': 5, '001111': 25, '100110': 9, '101111': 5, '110001': 2, '000110': 43, '100000': 43, '110111': 4, '000000': 255, '101100': 4, '000011': 27, '100011': 4, '111101': 7, '001100': 22, '101000': 6, '101011': 1, '000010': 41, '011100': 13, '110000': 6, '000111': 40, '100001': 5, '001010': 5, '111111': 39, '011000': 20, '010010': 9, '010001': 3, '001000': 32, '010111': 7, '101101': 2, '000100': 44, '100101': 1, '111011': 6, '001110': 19, '011010': 7, '101110': 6, '000101': 13, '110010': 3, '101010': 2, '000001': 26, '110110': 3, '001011': 8, '111110': 12, '100010': 3, '011111': 12, '001101': 5, '100100': 5, '111100': 15, '010110': 9, '001001': 7, '010100': 3, '011011': 4, '011101': 4, '111001': 5, '011001': 8, '100111': 7, '010011': 3, '010101': 3, '101001': 2}",0
6,8,phase_flip,188,0.01,1000,1,0.256,0.744,0.25599999999999995,"{'110101': 2, '000010': 33, '110011': 3, '000100': 32, '100000': 23, '110111': 6, '000000': 256, '101110': 2, '110010': 3, '000101': 13, '110110': 1, '000001': 28, '011000': 17, '110000': 6, '000111': 51, '111011': 5, '100101': 1, '001110': 23, '001100': 19, '111101': 6, '100011': 3, '001001': 15, '001011': 6, '100010': 4, '111110': 23, '110001': 2, '101111': 5, '000110': 31, '010000': 34, '011110': 18, '011111': 23, '001000': 44, '111001': 6, '110100': 2, '101100': 3, '000011': 31, '100110': 2, '001111': 23, '111010': 7, '010011': 4, '011100': 21, '100111': 6, '011001': 9, '011010': 9, '111111': 34, '100001': 10, '001010': 7, '011101': 4, '010010': 4, '010111': 6, '010110': 8, '101000': 5, '001101': 4, '100100': 4, '111100': 12, '111000': 20, '010100': 14, '011011': 2, '010001': 4, '101001': 1}",1
6,8,phase_flip,188,0.01,1000,2,0.27,0.73,0.2700000000000001,"{'100110': 2, '111010': 4, '001111': 20, '110111': 1, '000000': 270, '011010': 3, '100011': 7, '001100': 17, '111101': 5, '000111': 40, '110000': 8, '001110': 19, '100101': 6, '111011': 7, '011100': 23, '010010': 6, '101111': 5, '110001': 3, '000110': 30, '101011': 1, '110101': 2, '000010': 46, '101101': 1, '110011': 4, '000100': 44, '100001': 4, '001010': 6, '111111': 36, '001101': 5, '100100': 6, '111100': 19, '100010': 4, '001011': 8, '111110': 18, '011110': 24, '100000': 25, '111000': 20, '101000': 5, '011001': 5, '110110': 2, '101010': 1, '000001': 31, '010000': 22, '101100': 8, '000011': 33, '110100': 3, '011000': 21, '101110': 4, '110010': 5, '000101': 17, '010100': 4, '100111': 6, '001000': 25, '101001': 2, '010110': 7, '111001': 5, '011111': 17, '011101': 2, '010011': 3, '001001': 10, '010111': 5, '010101': 2, '011011': 3, '010001': 3}",2
6,8,phase_flip,188,0.01,1000,3,0.264,0.736,0.26400000000000007,"{'011100': 29, '111110': 14, '100010': 6, '001011': 8, '001001': 7, '110111': 6, '000000': 264, '111011': 4, '100101': 3, '001110': 22, '101100': 3, '110100': 4, '000011': 32, '110000': 9, '000111': 33, '100001': 5, '111111': 34, '001010': 9, '100011': 3, '111101': 6, '001100': 13, '001101': 10, '100100': 9, '111100': 21, '001000': 39, '010000': 29, '011000': 22, '110011': 4, '000100': 30, '010010': 3, '110101': 5, '000010': 45, '010100': 7, '011110': 16, '111000': 16, '101111': 2, '110001': 4, '000110': 45, '110110': 2, '101010': 2, '000001': 36, '100000': 27, '010011': 8, '011111': 12, '100110': 6, '001111': 18, '111010': 7, '011101': 8, '011001': 4, '010001': 7, '101000': 3, '000101': 5, '101110': 3, '110010': 4, '100111': 6, '010111': 4, '111001': 4, '010110': 4, '011011': 4, '011010': 4, '010101': 1}",3
6,8,phase_flip,188,0.01,1000,4,0.269,0.731,0.269,"{'001000': 23, '100000': 38, '110111': 8, '000000': 269, '101010': 2, '110110': 3, '000001': 40, '111000': 25, '011111': 24, '101101': 2, '110011': 2, '000100': 37, '110001': 3, '000110': 32, '101111': 6, '100101': 3, '111011': 6, '001110': 19, '100100': 6, '111100': 24, '001101': 6, '011000': 27, '100001': 4, '001010': 8, '111111': 35, '100110': 7, '111010': 7, '001111': 18, '010000': 29, '111001': 9, '111110': 10, '001011': 9, '100010': 9, '011110': 16, '101011': 1, '110101': 2, '000010': 36, '011100': 17, '001001': 6, '101000': 6, '110000': 4, '000111': 29, '101100': 2, '000011': 34, '100011': 5, '001100': 13, '111101': 6, '101110': 6, '110010': 3, '000101': 6, '010100': 9, '011001': 3, '010010': 7, '011010': 6, '011011': 9, '010111': 5, '010001': 3, '010110': 5, '010011': 3, '010101': 4, '101001': 2, '100111': 1, '011101': 1}",4
6,8,phase_flip,188,0.02,1000,0,0.081,0.919,0.08100000000000002,"{'011111': 18, '100111': 15, '111001': 7, '001111': 26, '100110': 7, '111010': 13, '010010': 14, '101101': 3, '000100': 28, '110011': 12, '101010': 3, '110110': 13, '000001': 32, '110010': 10, '000101': 16, '101110': 21, '100100': 9, '111100': 17, '001101': 13, '110100': 10, '000011': 26, '101100': 10, '110111': 7, '000000': 81, '011101': 19, '010000': 24, '101011': 3, '110101': 5, '000010': 32, '011010': 16, '011110': 22, '010001': 20, '100011': 12, '111101': 12, '001100': 16, '111110': 17, '100010': 13, '001011': 9, '001001': 18, '101000': 10, '010100': 16, '001010': 14, '100001': 12, '111111': 32, '110000': 10, '000111': 22, '100000': 25, '010111': 11, '010101': 9, '111011': 8, '100101': 5, '001110': 21, '011100': 18, '010011': 10, '111000': 11, '001000': 17, '110001': 5, '101111': 10, '000110': 27, '011011': 10, '011000': 13, '010110': 15, '101001': 7, '011001': 13}",0
6,8,phase_flip,188,0.02,1000,1,0.068,0.9319999999999999,0.06800000000000002,"{'100010': 11, '111110': 17, '001011': 12, '100110': 11, '111010': 10, '001111': 20, '110000': 12, '000111': 30, '110010': 4, '000101': 25, '101110': 11, '010000': 22, '001001': 10, '001100': 20, '111101': 14, '100011': 14, '010101': 10, '101011': 9, '110101': 3, '000010': 34, '011011': 11, '010011': 16, '101101': 2, '110011': 5, '000100': 32, '101111': 5, '000110': 28, '110001': 7, '011000': 30, '010100': 19, '100101': 5, '111011': 14, '001110': 15, '011111': 23, '100111': 10, '010010': 16, '110100': 8, '000011': 16, '101100': 12, '001000': 20, '010111': 14, '111100': 13, '100100': 13, '001101': 10, '101010': 5, '110110': 7, '000001': 32, '111111': 33, '001010': 11, '100001': 10, '011110': 21, '100000': 30, '110111': 8, '000000': 68, '101000': 10, '111000': 15, '011100': 23, '101001': 4, '011101': 14, '010001': 12, '010110': 17, '011010': 13, '011001': 10, '111001': 14}",1
6,8,phase_flip,188,0.02,1000,2,0.086,0.914,0.08599999999999998,"{'001110': 23, '111011': 8, '100101': 13, '011100': 22, '001100': 16, '100011': 8, '111101': 9, '000000': 86, '110111': 9, '100100': 7, '001101': 17, '111100': 22, '100000': 22, '010001': 11, '100001': 11, '111111': 29, '001010': 16, '001001': 15, '100110': 7, '111010': 9, '001111': 22, '110110': 9, '101010': 6, '000001': 34, '011101': 16, '101110': 11, '000101': 19, '110010': 10, '100010': 14, '001011': 15, '111110': 23, '101000': 12, '000011': 32, '110100': 8, '101100': 6, '111001': 15, '001000': 22, '101011': 7, '110101': 9, '000010': 30, '111000': 19, '101101': 3, '110011': 8, '000100': 35, '011110': 16, '010000': 29, '010101': 9, '110000': 7, '000111': 20, '010110': 9, '010100': 21, '011000': 22, '101111': 7, '110001': 11, '000110': 24, '011011': 11, '010010': 12, '100111': 10, '101001': 5, '010111': 8, '010011': 4, '011010': 9, '011111': 10, '011001': 11}",2
6,8,phase_flip,188,0.02,1000,3,0.084,0.916,0.08399999999999999,"{'000000': 84, '110111': 12, '011001': 12, '011000': 22, '011100': 25, '110101': 3, '101011': 3, '000010': 23, '100100': 9, '111100': 19, '001101': 19, '101100': 6, '110100': 6, '000011': 26, '111010': 7, '001111': 15, '100110': 21, '010011': 10, '010010': 17, '011010': 11, '110000': 12, '000111': 29, '010111': 17, '011110': 21, '001100': 17, '111101': 15, '100011': 11, '100101': 7, '111011': 11, '001110': 12, '110011': 10, '101101': 5, '000100': 35, '100000': 22, '001011': 12, '111110': 15, '100010': 10, '001001': 22, '011111': 21, '010100': 14, '001010': 12, '100001': 10, '111111': 28, '111000': 22, '000101': 18, '101110': 7, '110010': 11, '101000': 8, '111001': 15, '010001': 8, '110001': 6, '000110': 28, '101111': 11, '001000': 25, '101010': 1, '110110': 5, '000001': 32, '010000': 27, '010101': 8, '100111': 13, '011011': 11, '011101': 11, '101001': 5, '010110': 10}",3
6,8,phase_flip,188,0.02,1000,4,0.101,0.899,0.101,"{'110101': 4, '000010': 22, '101011': 10, '110111': 6, '000000': 101, '001000': 28, '000001': 25, '110110': 14, '101010': 6, '110010': 5, '000101': 24, '101110': 15, '110011': 7, '101101': 5, '000100': 21, '101111': 10, '110001': 11, '000110': 35, '100110': 11, '001111': 22, '111010': 19, '111011': 14, '100101': 4, '001110': 15, '011000': 16, '011100': 20, '011011': 10, '010110': 11, '111110': 15, '001011': 13, '100010': 17, '100001': 14, '001010': 11, '111111': 28, '011110': 20, '110000': 13, '000111': 32, '011111': 18, '111001': 16, '100100': 15, '001101': 18, '111100': 25, '110100': 9, '101100': 12, '000011': 21, '010001': 13, '010101': 5, '111000': 14, '010111': 4, '100111': 6, '011101': 12, '010010': 9, '001001': 12, '100011': 6, '001100': 16, '111101': 10, '101000': 9, '010000': 19, '011001': 13, '010100': 12, '100000': 26, '011010': 9, '101001': 5, '010011': 12}",4
6,8,phase_flip,188,0.05,1000,0,0.016,0.984,0.015999999999999997,"{'101110': 17, '000101': 22, '110010': 24, '111001': 14, '001111': 17, '100110': 17, '111010': 13, '100111': 11, '011100': 19, '101100': 13, '000011': 16, '110100': 15, '100100': 16, '111100': 14, '001101': 16, '010111': 15, '000110': 13, '101111': 16, '110001': 19, '111101': 11, '100011': 14, '001100': 13, '001000': 23, '111011': 15, '001110': 13, '100101': 20, '011011': 27, '001011': 15, '111110': 22, '100010': 19, '110011': 12, '101101': 11, '000100': 17, '000010': 19, '101011': 16, '110101': 19, '010110': 11, '010100': 16, '010011': 20, '110110': 18, '101010': 15, '000001': 13, '011101': 19, '100001': 14, '001010': 14, '111111': 17, '010000': 12, '101000': 16, '011111': 16, '011110': 24, '011000': 21, '010010': 6, '001001': 12, '110111': 11, '000000': 16, '000111': 12, '110000': 8, '100000': 12, '011010': 14, '010101': 12, '111000': 7, '101001': 17, '010001': 13, '011001': 21}",0
6,8,phase_flip,188,0.05,1000,1,0.016,0.984,0.015999999999999997,"{'000101': 22, '101110': 14, '110010': 9, '010100': 13, '011010': 18, '011001': 15, '100110': 14, '111010': 21, '001111': 15, '000010': 10, '110101': 13, '101011': 17, '010011': 16, '011110': 27, '110000': 20, '000111': 21, '010000': 15, '001100': 24, '111101': 21, '100011': 15, '011101': 26, '100010': 17, '111110': 9, '001011': 15, '001000': 20, '101100': 18, '000011': 17, '110100': 8, '100000': 26, '011011': 13, '010111': 9, '100111': 20, '011100': 25, '010010': 8, '111011': 7, '100101': 19, '001110': 20, '011111': 19, '000001': 11, '101010': 11, '110110': 9, '000110': 11, '101111': 13, '110001': 16, '101000': 15, '000100': 13, '101101': 12, '110011': 15, '110111': 12, '000000': 16, '011000': 17, '111000': 14, '001101': 18, '100100': 17, '111100': 15, '100001': 12, '001010': 10, '111111': 25, '010001': 14, '101001': 20, '010101': 9, '111001': 15, '001001': 5, '010110': 19}",1
6,8,phase_flip,188,0.05,1000,2,0.02,0.98,0.02,"{'001111': 12, '100110': 15, '111010': 9, '001101': 13, '100100': 20, '111100': 15, '110100': 17, '101100': 9, '000011': 16, '110111': 17, '000000': 20, '001110': 13, '100101': 11, '111011': 16, '110011': 12, '000100': 15, '101101': 20, '101010': 14, '110110': 18, '000001': 18, '101011': 17, '110101': 15, '000010': 16, '101000': 10, '011011': 15, '010100': 18, '010011': 17, '010111': 17, '011000': 18, '100010': 13, '001011': 20, '111110': 23, '110001': 13, '101111': 16, '000110': 19, '100011': 14, '001100': 20, '111101': 15, '100001': 14, '001010': 18, '111111': 16, '111001': 20, '010101': 13, '010001': 14, '110010': 13, '101110': 10, '000101': 17, '110000': 15, '000111': 18, '111000': 12, '011001': 17, '011010': 24, '001000': 12, '010010': 16, '101001': 13, '011110': 18, '011101': 21, '010110': 20, '100000': 17, '011100': 14, '011111': 14, '001001': 20, '010000': 9, '100111': 9}",2
6,8,phase_flip,188,0.05,1000,3,0.023,0.977,0.023000000000000003,"{'111111': 22, '100001': 18, '001010': 11, '000000': 23, '110111': 18, '001000': 15, '100000': 12, '001100': 20, '111101': 12, '100011': 20, '010111': 21, '110011': 15, '000100': 19, '101101': 16, '011101': 17, '011100': 23, '001001': 12, '111110': 14, '001011': 21, '100010': 11, '111010': 16, '100110': 16, '001111': 20, '001101': 10, '100100': 18, '111100': 20, '011111': 24, '000010': 10, '110101': 12, '101011': 12, '101000': 16, '110110': 8, '000001': 20, '101010': 15, '110000': 8, '000111': 17, '010011': 25, '100111': 14, '111000': 20, '000011': 12, '101100': 13, '110100': 18, '101001': 12, '110001': 11, '000110': 19, '101111': 10, '111001': 12, '010000': 15, '000101': 13, '101110': 26, '110010': 16, '010001': 15, '011010': 19, '001110': 16, '111011': 10, '100101': 14, '011110': 19, '011011': 14, '011001': 13, '010110': 16, '010010': 13, '010100': 12, '010101': 13, '011000': 8}",3
6,8,phase_flip,188,0.05,1000,4,0.022,0.978,0.022,"{'000111': 10, '110000': 22, '111101': 8, '100011': 19, '001100': 21, '010010': 12, '101010': 21, '110110': 19, '000001': 22, '001000': 13, '100110': 15, '111010': 23, '001111': 20, '101111': 13, '000110': 13, '110001': 19, '111001': 18, '011000': 15, '100000': 14, '011110': 14, '100001': 15, '001010': 8, '111111': 16, '111011': 22, '001110': 18, '100101': 16, '100111': 13, '111000': 15, '101011': 13, '110101': 12, '000010': 23, '011011': 18, '011111': 6, '101101': 11, '000100': 13, '110011': 16, '010000': 17, '110010': 18, '000101': 15, '101110': 10, '010100': 13, '010001': 18, '001101': 21, '100100': 11, '111100': 15, '011001': 15, '011100': 17, '111110': 20, '001011': 10, '100010': 12, '010011': 15, '110100': 16, '101100': 18, '000011': 21, '010110': 14, '001001': 13, '011010': 11, '000000': 22, '110111': 10, '010101': 14, '011101': 19, '101001': 17, '010111': 20, '101000': 12}",4
6,8,phase_flip,188,0.1,1000,0,0.015,0.985,0.015,"{'110001': 14, '101111': 21, '000110': 14, '111001': 14, '101000': 14, '000101': 15, '101110': 11, '110010': 27, '011101': 21, '000010': 13, '101011': 22, '110101': 21, '111000': 9, '111011': 15, '100101': 15, '001110': 17, '011000': 15, '100100': 14, '111100': 14, '001101': 10, '001001': 23, '110100': 15, '101100': 13, '000011': 17, '111010': 12, '001111': 13, '100110': 25, '011100': 23, '111101': 10, '001100': 15, '100011': 19, '100111': 14, '101101': 14, '110011': 15, '000100': 21, '010111': 10, '010101': 17, '010100': 19, '101010': 17, '110110': 18, '000001': 10, '011110': 17, '100010': 13, '001011': 15, '111110': 23, '010001': 13, '101001': 16, '100000': 18, '011111': 23, '011001': 21, '111111': 16, '100001': 12, '001010': 11, '011010': 17, '110111': 11, '000000': 15, '010011': 8, '000111': 12, '110000': 12, '011011': 19, '010110': 13, '010000': 16, '010010': 12, '001000': 11}",0
6,8,phase_flip,188,0.1,1000,1,0.013,0.987,0.012999999999999998,"{'010101': 13, '011010': 14, '010000': 14, '010100': 17, '101110': 15, '000101': 17, '110010': 16, '000011': 17, '110100': 9, '101100': 19, '011011': 21, '011111': 24, '001000': 19, '010010': 17, '111100': 15, '001101': 22, '100100': 15, '011110': 27, '001001': 17, '100011': 17, '111101': 20, '001100': 14, '111111': 23, '001010': 8, '100001': 25, '011100': 10, '011000': 9, '101000': 20, '000110': 13, '110001': 15, '101111': 16, '011101': 22, '010011': 6, '100110': 20, '111010': 17, '001111': 18, '100000': 22, '000010': 8, '110101': 13, '101011': 15, '010001': 14, '101010': 21, '000001': 11, '110110': 10, '111011': 8, '100101': 19, '001110': 20, '100111': 14, '101001': 16, '000100': 11, '101101': 16, '110011': 14, '010110': 11, '001011': 10, '111110': 11, '100010': 14, '011001': 15, '110111': 14, '000000': 13, '111000': 13, '110000': 17, '000111': 12, '111001': 17, '010111': 20}",1
6,8,phase_flip,188,0.1,1000,2,0.014,0.986,0.014,"{'001111': 11, '111010': 11, '100110': 18, '000011': 14, '110100': 20, '101100': 12, '110011': 11, '101101': 16, '000100': 14, '100100': 16, '001101': 17, '111100': 15, '000000': 14, '110111': 17, '110110': 19, '101010': 14, '000001': 19, '100101': 17, '001110': 16, '111011': 14, '101011': 21, '110101': 15, '000010': 15, '101001': 10, '011100': 15, '010101': 19, '010100': 20, '011000': 23, '011010': 18, '100010': 16, '001011': 16, '111110': 20, '110000': 15, '000111': 19, '100011': 11, '001100': 21, '111101': 18, '100001': 17, '001010': 21, '111111': 16, '000110': 11, '110001': 12, '101111': 21, '111001': 19, '010110': 14, '010010': 12, '110010': 16, '101110': 11, '000101': 17, '001000': 16, '111000': 12, '011001': 15, '100111': 15, '011011': 25, '001001': 11, '011111': 25, '010001': 12, '100000': 11, '010011': 11, '010111': 16, '011110': 12, '011101': 14, '010000': 12, '101000': 9}",2
6,8,phase_flip,188,0.1,1000,3,0.017,0.983,0.017000000000000005,"{'111110': 13, '100010': 20, '001011': 12, '011000': 23, '001001': 14, '111111': 21, '001010': 12, '100001': 18, '001101': 19, '111100': 16, '100100': 18, '110010': 17, '000101': 18, '101110': 30, '000000': 17, '110111': 20, '011110': 18, '011101': 23, '111101': 13, '001100': 21, '100011': 13, '010000': 18, '001110': 11, '100101': 17, '111011': 14, '100000': 17, '100111': 18, '000011': 8, '110100': 17, '101100': 13, '101001': 17, '110101': 15, '000010': 14, '101011': 17, '110000': 8, '000111': 20, '010100': 26, '101000': 14, '110110': 8, '101010': 14, '000001': 20, '111000': 19, '000110': 11, '110001': 10, '101111': 15, '111001': 14, '010001': 15, '010010': 13, '011111': 17, '011011': 19, '001000': 14, '000100': 11, '101101': 12, '110011': 16, '011100': 13, '011010': 11, '001111': 15, '100110': 15, '111010': 14, '010111': 14, '010011': 16, '010101': 12, '010110': 14, '011001': 8}",3
6,8,phase_flip,188,0.1,1000,4,0.018,0.982,0.018000000000000002,"{'001000': 9, '010011': 16, '000111': 13, '110000': 18, '010000': 18, '001001': 12, '101010': 17, '110110': 19, '000001': 19, '101110': 12, '000101': 14, '110010': 25, '111100': 13, '100100': 16, '001101': 18, '111001': 22, '011001': 12, '001010': 13, '111111': 16, '100001': 9, '001110': 22, '111011': 22, '100101': 14, '011111': 15, '110101': 14, '000010': 16, '101011': 25, '100111': 18, '100110': 14, '111010': 19, '001111': 20, '101000': 15, '111000': 15, '101100': 14, '110100': 16, '000011': 24, '100010': 15, '111110': 19, '001011': 8, '011100': 18, '101101': 17, '000100': 14, '110011': 15, '000000': 18, '110111': 12, '010001': 18, '000110': 12, '110001': 20, '101111': 13, '010110': 16, '011010': 18, '011101': 15, '111101': 9, '001100': 10, '100011': 15, '010100': 13, '010111': 12, '011011': 10, '100000': 9, '011000': 22, '010101': 14, '101001': 12, '011110': 17, '010010': 15}",4
6,16,phase_flip,364,0.0,1000,0,1.0,0.0,1.0,{'000000': 1000},0
6,16,phase_flip,364,0.0,1000,1,1.0,0.0,1.0,{'000000': 1000},1
6,16,phase_flip,364,0.0,1000,2,1.0,0.0,1.0,{'000000': 1000},2
6,16,phase_flip,364,0.0,1000,3,1.0,0.0,1.0,{'000000': 1000},3
6,16,phase_flip,364,0.0,1000,4,1.0,0.0,1.0,{'000000': 1000},4
6,16,phase_flip,364,0.001,1000,0,0.769,0.23099999999999998,0.769,"{'000000': 769, '000001': 22, '010000': 10, '011000': 7, '110001': 1, '000110': 10, '000010': 24, '110000': 5, '000111': 12, '010110': 3, '100010': 1, '001011': 1, '111110': 13, '100000': 11, '001000': 18, '001110': 3, '000100': 13, '010101': 1, '000011': 7, '100001': 1, '001010': 1, '111111': 15, '001101': 1, '111100': 7, '111010': 2, '100110': 1, '001111': 4, '111101': 1, '001100': 4, '011110': 6, '011111': 11, '011100': 5, '111000': 4, '001001': 1, '010010': 1, '010100': 1, '000101': 1, '100111': 1, '111001': 1}",0
6,16,phase_flip,364,0.001,1000,1,0.791,0.20899999999999996,0.7909999999999999,"{'001000': 12, '110111': 1, '000000': 791, '011000': 8, '000001': 18, '011110': 7, '110011': 1, '000100': 10, '111000': 9, '101110': 1, '110000': 8, '000111': 9, '111110': 10, '000010': 7, '100000': 14, '101100': 1, '000011': 13, '111101': 1, '001100': 5, '001111': 6, '001010': 1, '111111': 21, '000110': 4, '011100': 8, '111011': 1, '001110': 6, '010111': 1, '010000': 18, '011111': 5, '100100': 2, '111100': 1}",1
6,16,phase_flip,364,0.001,1000,2,0.77,0.22999999999999998,0.77,"{'011101': 1, '100000': 16, '110111': 2, '000000': 770, '001100': 10, '000100': 20, '111100': 9, '011110': 6, '011111': 9, '000111': 10, '110000': 9, '111111': 16, '000001': 14, '010000': 16, '111010': 1, '001111': 9, '010001': 1, '010011': 1, '001000': 19, '111011': 1, '001110': 8, '101111': 1, '000110': 5, '011000': 6, '000101': 1, '110010': 1, '000010': 12, '111000': 5, '011100': 5, '111110': 9, '000011': 7}",2
6,16,phase_flip,364,0.001,1000,3,0.777,0.22299999999999998,0.7770000000000001,"{'100000': 19, '000000': 777, '000010': 18, '111110': 4, '001011': 1, '010000': 17, '100001': 1, '111111': 21, '001111': 12, '000100': 16, '110000': 7, '000111': 7, '000001': 11, '011000': 7, '111000': 6, '000011': 10, '011100': 7, '001001': 2, '000110': 9, '001110': 8, '111011': 1, '100011': 1, '001100': 9, '111101': 3, '011111': 7, '011110': 5, '111001': 1, '111100': 4, '001000': 8, '100111': 1}",3
6,16,phase_flip,364,0.001,1000,4,0.753,0.247,0.753,"{'001000': 16, '000000': 753, '011000': 11, '010000': 20, '001010': 1, '111111': 16, '000001': 21, '010100': 2, '011111': 15, '011011': 3, '111010': 1, '001111': 6, '000011': 12, '001110': 5, '011100': 9, '100000': 15, '011101': 1, '110000': 5, '000111': 12, '000100': 16, '000010': 17, '100100': 1, '001101': 1, '111100': 7, '011110': 6, '001011': 2, '100010': 1, '111110': 11, '111000': 4, '000110': 6, '001100': 3, '010011': 1}",4
6,16,phase_flip,364,0.002,1000,0,0.591,0.40900000000000003,0.5909999999999999,"{'100000': 16, '000000': 591, '001000': 26, '111101': 1, '001100': 15, '100011': 2, '110101': 2, '000010': 24, '010000': 28, '011000': 15, '100110': 3, '111010': 1, '001111': 24, '000001': 30, '001010': 1, '111111': 31, '100001': 5, '011100': 14, '100010': 1, '111110': 11, '001011': 1, '101111': 2, '110001': 2, '000110': 11, '101100': 1, '110100': 2, '000011': 16, '110011': 1, '000100': 32, '001110': 6, '111011': 3, '110000': 10, '000111': 14, '011111': 8, '011110': 16, '111000': 7, '010011': 1, '001101': 1, '111100': 8, '010111': 4, '010001': 2, '111001': 2, '011101': 1, '011010': 3, '000101': 2, '101110': 1, '010100': 1, '101000': 1}",0
6,16,phase_flip,364,0.002,1000,1,0.596,0.404,0.596,"{'001000': 22, '110111': 1, '000000': 596, '101111': 3, '000110': 14, '100110': 1, '111010': 2, '001111': 16, '111011': 1, '001110': 16, '010100': 1, '000010': 25, '001011': 4, '100010': 1, '111110': 10, '100111': 1, '000100': 26, '001101': 1, '100100': 1, '111100': 13, '011100': 9, '000111': 18, '110000': 9, '110110': 1, '000001': 33, '101100': 1, '110100': 1, '000011': 22, '010001': 2, '100011': 4, '111101': 1, '001100': 12, '011010': 1, '001010': 1, '100001': 1, '111111': 33, '010000': 20, '011111': 13, '011000': 6, '011011': 2, '011110': 10, '101000': 3, '110010': 1, '000101': 2, '101110': 1, '100000': 22, '111000': 10, '001001': 1, '010111': 1, '010010': 1, '011001': 1, '010110': 2}",1
6,16,phase_flip,364,0.002,1000,2,0.609,0.391,0.6089999999999999,"{'110000': 11, '000111': 17, '011111': 22, '000000': 609, '101111': 1, '110001': 1, '000110': 10, '001110': 11, '100101': 1, '111011': 1, '101100': 2, '110100': 1, '000011': 13, '100001': 3, '111111': 28, '000001': 23, '110110': 1, '011000': 13, '001101': 1, '111100': 11, '001001': 2, '111010': 2, '100110': 1, '001111': 17, '100000': 23, '111101': 2, '001100': 15, '011011': 2, '000010': 14, '001000': 21, '110011': 1, '000100': 30, '011101': 4, '011100': 12, '111000': 13, '010111': 1, '011010': 2, '100111': 1, '010001': 2, '010110': 2, '010000': 17, '111110': 13, '001011': 2, '011110': 10, '010010': 3, '110010': 1, '000101': 2, '101110': 2, '010011': 2, '011001': 1}",2
6,16,phase_flip,364,0.002,1000,3,0.603,0.397,0.603,"{'001000': 42, '110111': 1, '000000': 603, '000100': 23, '011110': 8, '111000': 17, '110110': 1, '000001': 26, '110001': 2, '101111': 4, '000110': 10, '101100': 1, '110100': 2, '000011': 18, '000010': 24, '100001': 1, '001010': 2, '111111': 28, '100000': 27, '010111': 3, '010000': 25, '100011': 3, '111101': 2, '001100': 8, '011100': 7, '001011': 1, '100010': 1, '111110': 10, '100110': 1, '001111': 14, '111011': 1, '001110': 7, '011000': 16, '000111': 11, '110000': 7, '011111': 19, '101110': 1, '000101': 2, '111100': 9, '011001': 1, '010110': 2, '100111': 1, '111001': 1, '011011': 1, '010011': 1, '011010': 1, '010010': 2, '011101': 1, '101000': 1}",3
